,Unnamed: 0,index,REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,MZ_ENT,ID_ZONA_LOC,ID_MANZENT,PERSONAS,HOMBRES,MUJERES,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS,INMIGRANTES,PUEBLO,VIV_PART,VIV_COL,VPOMP,TOTAL_VIV,CANT_HOG,P01_1,P01_2,P01_3,P01_4,P01_5,P01_6,P01_7,P03A_1,P03A_2,P03A_3,P03A_4,P03A_5,P03A_6,P03B_1,P03B_2,P03B_3,P03B_4,P03B_5,P03B_6,P03B_7,P03C_1,P03C_2,P03C_3,P03C_4,P03C_5,MATACEP,MATREC,MATIRREC,P05_1,P05_2,P05_3,P05_4,REGION_15R,PROVINCIA_15R,COMUNA_15R,ID_MANZENT_15R,Coordenada X,Coordenada Y,Provincia Nombre,Comuna Nombre,Area
13915,13915,13916,8,83,8301,20,1,6,24,9964,8301201006024,58,31,27,5,11,30,12,0,0,17,0,17,17,17,17,0,0,0,0,0,0,0,2,8,7,0,0,0,0,17,0,0,0,0,8,1,7,1,0,3,14,0,17,0,0,0,8,83,8301,8301201006024,-72.36948000000002,-37.4661,BIOBÍO,LOS ÁNGELES,3929
13916,13916,13917,8,83,8301,2,1,2,2,12067,8301021002002,208,89,119,20,15,162,11,9,14,64,1,62,65,62,63,0,0,1,0,0,0,16,45,1,0,0,0,0,5,57,0,0,0,0,61,0,0,0,0,61,0,0,62,0,0,0,8,83,8301,8301021002002,-72.34348,-37.46585,BIOBÍO,LOS ÁNGELES,11578
13917,13917,13918,8,83,8301,20,1,3,65,14768,8301201003065,342,163,179,34,51,243,14,0,22,136,0,122,136,122,42,94,0,0,0,0,0,30,92,0,0,0,0,28,19,75,0,0,0,0,122,0,0,0,0,122,0,0,122,0,0,0,8,83,8301,8301201003065,-72.3784,-37.46659,BIOBÍO,LOS ÁNGELES,8847
13918,13918,13919,8,83,8301,20,1,6,23,9964,8301201006023,273,126,147,18,38,174,43,0,15,128,0,108,128,108,1,127,0,0,0,0,0,77,30,0,0,0,0,29,49,30,0,0,0,0,107,1,0,0,0,106,1,0,106,1,0,0,8,83,8301,8301201006023,-72.37052,-37.46623,BIOBÍO,LOS ÁNGELES,11112
13919,13919,13920,8,83,8301,2,1,4,7,6343,8301021004007,26,10,16,0,0,20,0,0,0,11,0,10,11,11,11,0,0,0,0,0,0,8,2,0,0,0,0,1,0,9,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,8,83,8301,8301021004007,-72.34258,-37.46537,BIOBÍO,LOS ÁNGELES,2406
13920,13920,13921,8,83,8301,20,1,4,57,14973,8301201004057,23,13,10,0,6,14,0,0,0,9,0,7,9,7,9,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,83,8301,8301201004057,-72.3957,-37.46679,BIOBÍO,LOS ÁNGELES,4373
13921,13921,13922,8,83,8301,20,1,4,63,14973,8301201004063,47,19,28,4,15,22,6,0,4,12,0,12,12,12,12,0,0,0,0,0,0,0,0,9,3,0,0,2,0,10,0,0,0,0,10,0,1,1,0,9,3,0,0,12,0,0,8,83,8301,8301201004063,-72.39839,-37.46676,BIOBÍO,LOS ÁNGELES,4021
13922,13922,13923,8,83,8301,20,1,3,64,14768,8301201003064,88,33,55,5,10,64,9,0,4,29,0,28,29,28,29,0,0,0,0,0,0,0,27,1,0,0,0,0,0,28,0,0,0,0,28,0,0,0,0,28,0,0,28,0,0,0,8,83,8301,8301201003064,-72.37909,-37.46655,BIOBÍO,LOS ÁNGELES,3324
13923,13923,13924,8,83,8301,1,1,1,21,9263,8301011001021,65,28,37,5,4,43,13,0,0,22,0,19,22,19,19,0,0,3,0,0,0,0,1,18,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,19,0,0,19,0,0,0,8,83,8301,8301011001021,-72.36635,-37.46625,BIOBÍO,LOS ÁNGELES,3861
13924,13924,13925,8,83,8301,1,1,1,25,9263,8301011001025,47,25,22,0,0,34,10,0,0,17,0,17,17,17,17,0,0,0,0,0,0,0,2,15,0,0,0,0,0,17,0,0,0,0,16,0,1,0,0,16,1,0,17,0,0,0,8,83,8301,8301011001025,-72.36364,-37.46622,BIOBÍO,LOS ÁNGELES,4036
13925,13925,13926,8,83,8301,2,1,4,23,6343,8301021004023,68,31,37,4,13,47,4,0,0,25,0,23,25,23,25,0,0,0,0,0,0,0,7,14,2,0,0,1,0,22,0,0,0,0,21,0,0,2,0,19,4,0,23,0,0,0,8,83,8301,8301021004023,-72.33143000000003,-37.46613,BIOBÍO,LOS ÁNGELES,10854
13926,13926,13927,8,83,8301,1,1,1,28,9263,8301011001028,66,29,37,5,7,45,9,0,0,23,0,23,23,23,23,0,0,0,0,0,0,0,2,20,1,0,0,1,0,22,0,0,0,0,21,0,0,2,0,20,3,0,23,0,0,0,8,83,8301,8301011001028,-72.36176,-37.46598,BIOBÍO,LOS ÁNGELES,4025
13927,13927,13928,8,83,8301,20,1,3,62,14768,8301201003062,43,23,20,0,9,32,0,0,4,20,0,13,20,13,20,0,0,0,0,0,0,3,10,0,0,0,0,1,0,12,0,0,0,0,13,0,0,0,0,13,0,0,13,0,0,0,8,83,8301,8301201003062,-72.37948,-37.46665,BIOBÍO,LOS ÁNGELES,3154
13928,13928,13929,8,83,8301,20,1,7,12,15009,8301201007012,36,20,16,0,0,21,10,0,0,14,0,12,14,12,14,0,0,0,0,0,0,2,10,0,0,0,0,0,0,12,0,0,0,0,9,0,1,2,0,9,3,0,12,0,0,0,8,83,8301,8301201007012,-72.37194000000002,-37.46649,BIOBÍO,LOS ÁNGELES,2761
13929,13929,13930,8,83,8301,20,1,7,10,15009,8301201007010,42,23,19,0,0,33,0,4,0,13,0,11,13,11,13,0,0,0,0,0,0,4,1,6,0,0,0,0,0,11,0,0,0,0,9,0,2,0,0,9,2,0,11,0,0,0,8,83,8301,8301201007010,-72.37244,-37.46633,BIOBÍO,LOS ÁNGELES,1916
13930,13930,13931,8,83,8301,2,1,4,8,6343,8301021004008,63,28,35,0,0,48,6,0,0,25,0,23,25,23,25,0,0,0,0,0,0,2,21,0,0,0,0,1,0,22,0,0,0,0,23,0,0,0,0,23,0,0,23,0,0,0,8,83,8301,8301021004008,-72.3425,-37.46565,BIOBÍO,LOS ÁNGELES,2408
13931,13931,13932,8,83,8301,20,1,7,9,15009,8301201007009,90,38,52,5,9,55,21,0,11,34,0,31,34,32,32,0,0,0,2,0,0,6,4,19,2,0,0,3,0,28,0,0,0,0,29,2,0,0,0,27,4,0,31,0,0,0,8,83,8301,8301201007009,-72.37295999999998,-37.46663,BIOBÍO,LOS ÁNGELES,4656
13932,13932,13933,8,83,8301,2,1,2,3,12067,8301021002003,57,30,27,0,0,41,11,0,4,21,0,18,21,19,19,0,0,2,0,0,0,2,9,5,2,0,0,3,0,13,0,0,0,1,11,2,2,3,0,9,7,1,18,0,0,0,8,83,8301,8301021002003,-72.34514,-37.46605,BIOBÍO,LOS ÁNGELES,3745
13933,13933,13934,8,83,8301,20,1,7,8,15009,8301201007008,77,40,37,7,14,46,10,0,11,29,0,22,29,22,29,0,0,0,0,0,0,3,5,11,2,1,0,0,0,22,0,0,0,0,22,0,0,0,0,19,3,0,22,0,0,0,8,83,8301,8301201007008,-72.37351,-37.46672,BIOBÍO,LOS ÁNGELES,4055
13934,13934,13935,8,83,8301,20,1,3,60,14768,8301201003060,71,36,35,0,0,58,0,0,4,24,0,21,24,21,24,0,0,0,0,0,0,1,20,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301201003060,-72.38027,-37.46686,BIOBÍO,LOS ÁNGELES,2698
13935,13935,13936,8,83,8301,1,1,4,1,7941,8301011004001,92,50,42,8,10,60,14,5,22,35,0,31,35,32,30,0,0,3,0,0,2,3,15,8,5,0,0,0,0,31,0,0,0,0,27,0,1,3,0,23,8,0,31,0,0,0,8,83,8301,8301011004001,-72.36053000000003,-37.46654,BIOBÍO,LOS ÁNGELES,8597
13936,13936,13937,8,83,8301,20,1,7,7,15009,8301201007007,96,51,45,7,11,58,20,0,0,35,0,31,35,31,32,0,0,0,3,0,0,0,12,11,8,0,0,2,0,29,0,0,0,0,27,3,1,0,0,19,12,0,31,0,0,0,8,83,8301,8301201007007,-72.37402,-37.46679,BIOBÍO,LOS ÁNGELES,3788
13937,13937,13938,8,83,8301,20,1,3,59,14768,8301201003059,56,27,29,4,10,37,5,0,0,20,0,19,20,19,20,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,19,0,0,19,0,0,0,8,83,8301,8301201003059,-72.38063000000002,-37.46695,BIOBÍO,LOS ÁNGELES,2635
13938,13938,13939,8,83,8301,20,1,7,6,15009,8301201007006,91,49,42,8,11,62,10,0,12,31,0,28,31,28,26,0,0,0,5,0,0,2,7,12,6,0,1,0,0,27,0,0,0,0,23,2,3,0,0,15,11,1,28,0,0,0,8,83,8301,8301201007006,-72.37453000000002,-37.46687,BIOBÍO,LOS ÁNGELES,4164
13939,13939,13940,8,83,8301,2,1,4,9,6343,8301021004009,99,51,48,6,8,75,10,0,11,37,0,33,37,33,37,0,0,0,0,0,0,13,19,1,0,0,0,4,0,28,0,0,0,0,31,0,2,0,0,30,2,0,32,0,0,0,8,83,8301,8301021004009,-72.34236999999997,-37.46606,BIOBÍO,LOS ÁNGELES,4687
13940,13940,13941,8,83,8301,20,1,3,57,14768,8301201003057,66,28,38,8,14,44,0,0,6,20,0,19,20,19,20,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,19,0,0,19,0,0,0,8,83,8301,8301201003057,-72.38098000000002,-37.46703,BIOBÍO,LOS ÁNGELES,2580
13941,13941,13942,8,83,8301,1,1,1,23,9263,8301011001023,70,38,32,4,9,44,13,0,0,17,0,17,17,18,17,0,0,0,0,0,0,3,0,14,0,0,0,0,0,17,0,0,0,0,15,0,0,2,0,15,2,0,17,0,0,0,8,83,8301,8301011001023,-72.36548,-37.46646,BIOBÍO,LOS ÁNGELES,3715
13942,13942,13943,8,83,8301,20,1,7,5,15009,8301201007005,158,75,83,12,20,115,11,0,11,57,0,49,57,49,57,0,0,0,0,0,0,0,35,12,1,0,0,5,0,43,0,0,0,0,45,0,1,0,0,44,2,0,47,0,0,0,8,83,8301,8301201007005,-72.37523,-37.46697,BIOBÍO,LOS ÁNGELES,6809
13943,13943,13944,8,83,8301,1,1,1,29,9263,8301011001029,57,30,27,0,0,39,12,0,0,23,0,22,23,22,23,0,0,0,0,0,0,1,3,18,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0,0,22,0,0,0,8,83,8301,8301011001029,-72.36175,-37.4664,BIOBÍO,LOS ÁNGELES,3964
13944,13944,13945,8,83,8301,1,1,1,24,9263,8301011001024,52,27,25,6,5,35,6,0,0,19,0,18,19,18,19,0,0,0,0,0,0,0,0,18,0,0,0,3,0,15,0,0,0,0,15,0,2,1,0,15,3,0,17,0,0,0,8,83,8301,8301011001024,-72.36439,-37.46646,BIOBÍO,LOS ÁNGELES,3511
13945,13945,13946,8,83,8301,20,1,3,56,14768,8301201003056,70,32,38,0,8,53,0,0,4,20,0,20,20,20,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,8,83,8301,8301201003056,-72.38136,-37.46712,BIOBÍO,LOS ÁNGELES,3059
13946,13946,13947,8,83,8301,2,1,4,14,6343,8301021004014,55,23,32,0,0,29,20,0,4,22,0,20,22,21,21,0,0,0,0,0,1,3,16,1,0,0,0,3,0,17,0,0,0,0,20,0,0,0,0,20,0,0,19,0,0,0,8,83,8301,8301021004014,-72.33949,-37.46663,BIOBÍO,LOS ÁNGELES,14099
13947,13947,13948,8,83,8301,20,1,7,11,15009,8301201007011,46,24,22,6,5,27,8,0,0,20,0,17,20,17,20,0,0,0,0,0,0,6,5,3,3,0,0,0,0,17,0,0,0,0,14,0,3,0,0,12,5,0,17,0,0,0,8,83,8301,8301201007011,-72.37234000000002,-37.46678,BIOBÍO,LOS ÁNGELES,1901
13948,13948,13949,8,83,8301,20,1,3,52,14768,8301201003052,58,26,32,0,13,38,0,0,0,20,0,18,20,18,20,0,0,0,0,0,0,0,18,0,0,0,0,1,0,17,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,8,83,8301,8301201003052,-72.38234,-37.46705,BIOBÍO,LOS ÁNGELES,2456
13949,13949,13950,8,83,8301,20,1,7,4,15009,8301201007004,109,52,57,7,19,74,9,0,0,41,0,36,41,38,41,0,0,0,0,0,0,3,20,8,5,0,0,0,0,36,0,0,0,0,35,0,1,0,0,30,6,0,36,0,0,0,8,83,8301,8301201007004,-72.37663,-37.467,BIOBÍO,LOS ÁNGELES,4000
13950,13950,13951,8,83,8301,1,1,4,14,7941,8301011004014,44,21,23,0,8,21,15,0,0,18,0,18,18,19,17,0,0,0,0,0,1,5,12,1,0,0,0,1,0,17,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,8,83,8301,8301011004014,-72.35755999999998,-37.46652,BIOBÍO,LOS ÁNGELES,4300
13951,13951,13952,8,83,8301,1,1,4,13,7941,8301011004013,296,126,170,20,29,223,24,10,0,164,0,128,164,130,52,112,0,0,0,0,0,72,42,13,0,0,0,30,55,41,0,0,0,0,122,1,3,0,0,122,4,0,127,0,0,0,8,83,8301,8301011004013,-72.35805,-37.46783,BIOBÍO,LOS ÁNGELES,38543
13952,13952,13953,8,83,8301,1,1,4,15,7941,8301011004015,21,11,10,0,0,14,0,0,0,10,0,7,10,8,9,0,0,0,1,0,0,0,6,1,0,0,0,3,0,4,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,83,8301,8301011004015,-72.35677,-37.46677,BIOBÍO,LOS ÁNGELES,3207
13953,13953,13954,8,83,8301,1,1,4,16,7941,8301011004016,78,41,37,5,12,50,11,0,0,18,0,18,18,18,18,0,0,0,0,0,0,0,18,0,0,0,0,13,0,5,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,8,83,8301,8301011004016,-72.3563,-37.46676,BIOBÍO,LOS ÁNGELES,3762
13954,13954,13955,8,83,8301,1,1,4,17,7941,8301011004017,130,55,75,8,9,86,27,5,17,56,0,51,56,52,50,0,0,6,0,0,0,23,11,6,10,1,0,9,0,41,1,0,0,0,47,0,1,2,0,38,12,0,51,0,0,0,8,83,8301,8301011004017,-72.35609000000002,-37.46789,BIOBÍO,LOS ÁNGELES,37283
13955,13955,13956,8,83,8301,1,1,4,27,7941,8301011004027,44,20,24,0,0,35,6,0,11,27,0,18,27,18,13,14,0,0,0,0,0,7,8,3,0,0,0,1,6,11,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,8,83,8301,8301011004027,-72.35445,-37.4669,BIOBÍO,LOS ÁNGELES,15953
13956,13956,13957,8,83,8301,1,1,4,26,7941,8301011004026,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,83,8301,8301011004026,-72.35288,-37.46689,BIOBÍO,LOS ÁNGELES,16895
13957,13957,13958,8,83,8301,2,1,4,20,6343,8301021004020,16,7,9,0,0,14,0,0,0,7,0,7,7,7,7,0,0,0,0,0,0,5,2,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,83,8301,8301021004020,-72.33753,-37.46653,BIOBÍO,LOS ÁNGELES,7446
13958,13958,13959,8,83,8301,1,1,4,25,7941,8301011004025,45,21,24,0,0,28,12,0,0,32,0,23,32,23,7,25,0,0,0,0,0,19,4,0,0,0,0,3,3,17,0,0,0,0,23,0,0,0,0,23,0,0,23,0,0,0,8,83,8301,8301011004025,-72.35139000000002,-37.4669,BIOBÍO,LOS ÁNGELES,15472
13959,13959,13960,8,83,8301,1,1,4,23,7941,8301011004023,20,13,7,0,0,0,0,0,0,7,1,4,8,4,5,2,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,8,83,8301,8301011004023,-72.34884,-37.46693,BIOBÍO,LOS ÁNGELES,14470
13960,13960,13961,8,83,8301,20,1,3,63,14768,8301201003063,97,54,43,9,16,66,6,0,0,32,0,30,32,30,32,0,0,0,0,0,0,3,27,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,30,0,0,30,0,0,0,8,83,8301,8301201003063,-72.37926999999998,-37.46727,BIOBÍO,LOS ÁNGELES,3874
13961,13961,13962,8,83,8301,1,1,1,33,9263,8301011001033,37,17,20,0,0,26,7,0,0,18,0,15,18,15,18,0,0,0,0,0,0,0,2,10,3,0,0,0,0,15,0,0,0,0,15,0,0,0,0,12,3,0,15,0,0,0,8,83,8301,8301011001033,-72.36539,-37.46688,BIOBÍO,LOS ÁNGELES,3669
13962,13962,13963,8,83,8301,1,1,1,30,9263,8301011001030,69,27,42,0,0,46,10,0,0,25,0,24,25,24,25,0,0,0,0,0,0,7,5,8,4,0,0,1,1,21,0,0,0,0,10,0,14,0,0,9,14,0,24,0,0,0,8,83,8301,8301011001030,-72.36171999999998,-37.46681,BIOBÍO,LOS ÁNGELES,3909
13963,13963,13964,8,83,8301,2,1,4,13,6343,8301021004013,66,30,36,4,8,33,21,0,5,21,0,21,21,21,21,0,0,0,0,0,0,5,16,0,0,0,0,6,0,15,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301021004013,-72.34045,-37.4669,BIOBÍO,LOS ÁNGELES,12885
13964,13964,13965,8,83,8301,1,1,1,32,9263,8301011001032,56,31,25,0,10,34,0,0,6,19,0,17,19,17,19,0,0,0,0,0,0,6,0,11,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,17,0,0,17,0,0,0,8,83,8301,8301011001032,-72.36433000000002,-37.46687,BIOBÍO,LOS ÁNGELES,3621
13965,13965,13966,8,83,8301,2,1,4,12,6343,8301021004012,297,135,162,20,32,222,23,11,13,136,0,120,136,121,54,82,0,0,0,0,0,54,65,1,0,0,0,9,31,79,0,0,0,1,118,0,1,1,0,118,1,1,119,0,0,0,8,83,8301,8301021004012,-72.34159,-37.46728,BIOBÍO,LOS ÁNGELES,17771
13966,13966,13967,8,83,8301,20,1,3,55,14768,8301201003055,73,31,42,0,13,53,0,0,4,22,0,22,22,22,22,0,0,0,0,0,0,1,21,0,0,0,0,0,0,22,0,0,0,0,21,0,0,0,0,21,0,0,22,0,0,0,8,83,8301,8301201003055,-72.38176,-37.46755,BIOBÍO,LOS ÁNGELES,2864
13967,13967,13968,8,83,8301,2,1,2,5,12067,8301021002005,27,16,11,0,0,18,4,0,0,13,0,11,13,11,13,0,0,0,0,0,0,0,6,5,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,11,0,0,11,0,0,0,8,83,8301,8301021002005,-72.34586,-37.46659,BIOBÍO,LOS ÁNGELES,2296
13968,13968,13969,8,83,8301,2,1,2,4,12067,8301021002004,76,40,36,6,9,52,9,0,5,19,0,19,19,20,19,0,0,0,0,0,0,0,5,13,1,0,0,0,0,19,0,0,0,0,17,0,1,1,0,16,3,0,19,0,0,0,8,83,8301,8301021002004,-72.345,-37.46656,BIOBÍO,LOS ÁNGELES,3365
13969,13969,13970,8,83,8301,20,1,6,28,9964,8301201006028,70,28,42,0,11,50,0,0,5,21,0,21,21,21,21,0,0,0,0,0,0,0,21,0,0,0,0,1,0,20,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301201006028,-72.3701,-37.46707,BIOBÍO,LOS ÁNGELES,2975
13970,13970,13971,8,83,8301,20,1,7,21,15009,8301201007021,114,58,56,0,25,77,0,0,14,36,0,34,36,34,36,0,0,0,0,0,0,11,22,1,0,0,0,6,0,28,0,0,0,0,33,0,1,0,0,33,1,0,33,0,0,0,8,83,8301,8301201007021,-72.37585,-37.46751,BIOBÍO,LOS ÁNGELES,3129
13971,13971,13972,8,83,8301,20,1,7,3,15009,8301201007003,78,32,46,0,7,64,0,0,0,28,0,26,28,26,28,0,0,0,0,0,0,0,26,0,0,0,0,7,0,19,0,0,0,0,21,0,5,0,0,21,5,0,25,0,0,0,8,83,8301,8301201007003,-72.37795,-37.46729000000001,BIOBÍO,LOS ÁNGELES,2891
13972,13972,13973,8,83,8301,20,1,3,50,14768,8301201003050,110,54,56,14,12,80,4,0,6,35,0,34,35,34,35,0,0,0,0,0,0,0,33,0,0,0,0,0,0,33,0,0,0,0,32,1,0,0,0,32,1,0,34,0,0,0,8,83,8301,8301201003050,-72.38365999999998,-37.46785,BIOBÍO,LOS ÁNGELES,3898
13973,13973,13974,8,83,8301,20,1,3,54,14768,8301201003054,77,27,50,7,23,47,0,0,0,22,0,21,22,22,22,0,0,0,0,0,0,0,20,1,0,0,0,1,0,20,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301201003054,-72.38211,-37.46764,BIOBÍO,LOS ÁNGELES,2736
13974,13974,13975,8,83,8301,20,1,7,14,15009,8301201007014,55,25,30,0,0,39,8,0,6,18,0,16,18,16,16,0,0,0,1,0,1,1,3,5,7,0,0,0,0,15,1,0,0,0,14,1,1,0,0,7,9,0,16,0,0,0,8,83,8301,8301201007014,-72.37213,-37.46729000000001,BIOBÍO,LOS ÁNGELES,2341
13975,13975,13976,8,83,8301,20,1,7,22,15009,8301201007022,104,46,58,10,14,74,6,5,10,36,0,34,36,34,36,0,0,0,0,0,0,3,31,0,0,0,0,2,0,32,0,0,0,0,33,0,0,0,0,33,0,0,34,0,0,0,8,83,8301,8301201007022,-72.37621,-37.4676,BIOBÍO,LOS ÁNGELES,3109
13976,13976,13977,8,83,8301,20,1,3,49,14768,8301201003049,133,56,77,17,25,85,6,0,6,41,0,41,41,42,40,0,0,0,1,0,0,0,40,0,1,0,0,1,0,40,0,0,0,0,38,1,2,0,0,37,4,0,40,0,0,0,8,83,8301,8301201003049,-72.38401999999998,-37.46793,BIOBÍO,LOS ÁNGELES,3875
13977,13977,13978,8,83,8301,20,1,3,53,14768,8301201003053,87,43,44,12,22,53,0,0,0,22,0,21,22,21,22,0,0,0,0,0,0,0,21,0,0,0,0,2,0,19,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,83,8301,8301201003053,-72.38246,-37.46772,BIOBÍO,LOS ÁNGELES,2621
13978,13978,13979,8,83,8301,2,1,4,10,6343,8301021004010,29,14,15,0,0,24,0,0,0,11,0,9,11,9,11,0,0,0,0,0,0,5,4,0,0,0,0,1,0,8,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,8,83,8301,8301021004010,-72.34241,-37.46655,BIOBÍO,LOS ÁNGELES,1582
13979,13979,13980,8,83,8301,20,1,7,15,15009,8301201007015,64,32,32,0,11,45,0,0,0,16,0,16,16,16,16,0,0,0,0,0,0,0,2,12,2,0,0,1,0,15,0,0,0,0,15,1,0,0,0,13,3,0,13,0,0,0,8,83,8301,8301201007015,-72.3726,-37.46736,BIOBÍO,LOS ÁNGELES,2326
13980,13980,13981,8,83,8301,20,1,7,23,15009,8301201007023,113,51,62,0,22,82,0,0,6,35,0,34,35,34,35,0,0,0,0,0,0,1,33,0,0,0,0,5,0,28,0,0,1,0,34,0,0,0,0,33,0,1,34,0,0,0,8,83,8301,8301201007023,-72.37657,-37.46768,BIOBÍO,LOS ÁNGELES,3140
13981,13981,13982,8,83,8301,20,1,6,30,9964,8301201006030,59,30,29,0,11,41,0,0,6,19,0,18,19,18,19,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,8,83,8301,8301201006030,-72.36898000000002,-37.46723,BIOBÍO,LOS ÁNGELES,2735
13982,13982,13983,8,83,8301,20,1,3,48,14768,8301201003048,153,72,81,0,30,106,0,0,12,42,0,42,42,44,42,0,0,0,0,0,0,0,41,1,0,0,0,4,0,38,0,0,0,0,39,2,0,1,0,39,3,0,40,0,0,0,8,83,8301,8301201003048,-72.38438000000002,-37.46802,BIOBÍO,LOS ÁNGELES,3944
13983,13983,13984,8,83,8301,20,1,3,58,14768,8301201003058,80,37,43,7,11,58,4,0,6,26,0,26,26,26,26,0,0,0,0,0,0,0,22,3,1,0,0,0,0,26,0,0,0,0,25,0,1,0,0,25,1,0,26,0,0,0,8,83,8301,8301201003058,-72.38061,-37.46759,BIOBÍO,LOS ÁNGELES,4393
13984,13984,13985,8,83,8301,20,1,7,16,15009,8301201007016,46,23,23,0,5,35,0,0,0,14,0,13,14,14,14,0,0,0,0,0,0,0,3,7,3,0,0,0,0,12,0,0,0,0,9,3,0,1,0,6,6,0,13,0,0,0,8,83,8301,8301201007016,-72.37304,-37.46741,BIOBÍO,LOS ÁNGELES,2052
13985,13985,13986,8,83,8301,1,1,4,12,7941,8301011004012,95,41,54,0,11,75,0,0,7,55,0,39,55,41,32,3,0,5,15,0,0,2,13,11,13,0,0,2,0,37,0,0,0,0,25,8,6,0,0,17,22,0,39,0,0,0,8,83,8301,8301011004012,-72.35936,-37.46757,BIOBÍO,LOS ÁNGELES,8010
13986,13986,13987,8,83,8301,20,1,7,24,15009,8301201007024,120,57,63,8,19,86,7,0,0,38,0,36,38,36,38,0,0,0,0,0,0,1,35,0,0,0,0,1,0,35,0,0,0,0,36,0,0,0,0,36,0,0,36,0,0,0,8,83,8301,8301201007024,-72.37691,-37.46782,BIOBÍO,LOS ÁNGELES,3550
13987,13987,13988,8,83,8301,2,1,2,13,12067,8301021002013,68,30,38,6,6,43,13,0,0,26,0,25,26,25,26,0,0,0,0,0,0,4,20,1,0,0,0,2,0,23,0,0,0,0,25,0,0,0,0,25,0,0,24,0,0,0,8,83,8301,8301021002013,-72.34328000000002,-37.46678,BIOBÍO,LOS ÁNGELES,3204
13988,13988,13989,8,83,8301,20,1,7,17,15009,8301201007017,43,20,23,0,8,30,0,0,0,15,0,15,15,15,14,0,0,0,1,0,0,1,1,6,7,0,0,0,0,15,0,0,0,0,6,4,4,1,0,4,11,0,15,0,0,0,8,83,8301,8301201007017,-72.37354,-37.46743,BIOBÍO,LOS ÁNGELES,1729
13989,13989,13990,8,83,8301,20,1,3,44,14768,8301201003044,101,47,54,0,20,73,0,0,0,32,0,31,32,31,32,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31,0,0,0,0,27,1,3,0,0,27,4,0,31,0,0,0,8,83,8301,8301201003044,-72.38538,-37.46775,BIOBÍO,LOS ÁNGELES,3095
13990,13990,13991,8,83,8301,20,1,7,2,15009,8301201007002,107,51,56,12,17,78,0,0,0,33,0,31,33,31,33,0,0,0,0,0,0,1,28,0,0,0,0,0,0,29,0,0,1,0,29,0,1,0,0,27,1,1,30,0,0,0,8,83,8301,8301201007002,-72.37916,-37.46759,BIOBÍO,LOS ÁNGELES,3266
13991,13991,13992,8,83,8301,20,1,7,25,15009,8301201007025,92,43,49,8,12,66,6,0,6,33,0,30,33,30,33,0,0,0,0,0,0,5,23,2,0,0,0,7,2,21,0,0,0,0,20,0,10,0,0,20,10,0,30,0,0,0,8,83,8301,8301201007025,-72.37734,-37.4678,BIOBÍO,LOS ÁNGELES,3246
13992,13992,13993,8,83,8301,20,1,6,29,9964,8301201006029,68,33,35,0,15,48,0,0,8,21,0,20,21,20,21,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,8,83,8301,8301201006029,-72.37003,-37.46738,BIOBÍO,LOS ÁNGELES,2975
